#Lane	Cycle	All A	All C	All G	All T	Call A	Call C	Call G	Call T	Base A	Base C	Base G	Base T
2	83	154.7	244.7	212.0	167.1	739.5	725.2	740.5	740.8	19.6	32.3	26.8	21.2	
2	84	152.0	240.4	210.4	161.5	725.6	712.5	727.6	722.9	19.6	32.2	27.0	21.0	
2	85	150.7	239.1	208.0	156.5	715.6	703.4	718.4	711.0	19.7	32.4	27.1	20.7	
2	86	146.4	240.3	205.3	152.3	702.7	696.4	706.6	702.7	19.4	32.9	27.2	20.3	
2	87	142.4	239.5	203.2	149.1	691.0	687.8	695.7	690.3	19.1	33.3	27.3	20.2	
2	88	140.6	234.1	201.8	147.8	680.4	675.1	682.8	685.5	19.1	33.1	27.6	20.1	
2	89	140.5	226.0	201.6	147.6	672.8	666.8	675.4	675.3	19.3	32.3	27.8	20.4	
2	90	141.1	218.3	199.4	145.6	662.4	654.8	665.8	661.6	19.7	31.7	27.9	20.5	
2	91	137.9	216.0	198.2	140.9	648.7	643.1	654.5	651.3	19.6	32.0	28.1	20.1	
2	92	139.3	214.2	193.7	140.1	642.1	637.9	648.1	644.2	20.0	31.9	27.8	20.2	
2	93	134.9	210.5	186.7	136.9	627.0	620.7	627.9	627.2	19.8	32.2	27.6	20.3	
2	94	132.1	209.1	185.5	136.5	621.3	614.7	620.6	623.0	19.6	32.3	27.7	20.3	
2	95	127.8	206.9	185.4	134.1	613.0	607.2	610.6	613.6	19.2	32.3	28.2	20.3	
2	96	124.9	201.6	184.4	131.4	599.7	594.7	599.6	602.2	19.1	32.0	28.5	20.3	
2	97	123.5	197.6	188.1	128.3	593.0	589.4	597.5	595.9	19.1	31.6	29.2	19.9	
2	98	122.3	192.0	186.6	126.2	582.1	579.7	588.5	582.4	19.2	31.3	29.3	20.0	
2	99	121.0	190.1	183.0	124.1	574.0	570.8	578.3	574.4	19.2	31.5	29.2	19.9	
2	100	122.6	184.7	180.7	121.8	565.7	562.7	569.2	567.3	19.8	30.9	29.3	19.8	
2	101	121.4	180.9	176.4	120.1	556.0	551.5	556.6	556.9	19.9	30.9	29.2	19.8	
