read group,format,segment index,segment label,is required,is trimmed,num input reads,num prefiltered reads,num failed reads,num discarded reads,num filtered reads,num trimmed reads,num failures,num matches,num matched bases
Z0844,no trimming,0,insert,False,False,295561,0,67486,0,0,0,67486,228075,58067108
Z0845,no trimming,0,insert,False,False,3743,0,1152,0,0,0,1152,2591,741428
Z0846,no trimming,0,insert,False,False,10975,0,3260,0,0,0,3260,7715,2264196
Z0847,no trimming,0,insert,False,False,22047,0,5159,0,0,0,5159,16888,5103899
Z0848,no trimming,0,insert,False,False,6772,0,4826,0,0,0,4826,1946,567365
Z0849,no trimming,0,insert,False,False,8737,0,3089,0,0,0,3089,5648,1704938
Z0850,no trimming,0,insert,False,False,3647,0,1569,0,0,0,1569,2078,616688
Z0851,no trimming,0,insert,False,False,5798,0,3610,0,0,0,3610,2188,632333
Z0852,no trimming,0,insert,False,False,16743,0,6924,0,0,0,6924,9818,2936293
Z0853,no trimming,0,insert,False,False,148307,0,145055,0,0,0,145055,3252,701988
Z0854,no trimming,0,insert,False,False,28227,0,19716,0,0,0,19716,8511,2550199
Z0855,no trimming,0,insert,False,False,16612,0,14140,0,0,0,14140,2472,742589
Z0856,no trimming,0,insert,False,False,7737,0,3097,0,0,0,3097,4640,1413203
Z0857,no trimming,0,insert,False,False,4927,0,3759,0,0,0,3759,1168,333230
Z0858,no trimming,0,insert,False,False,4063,0,955,0,0,0,955,3108,909708
Z0859,no trimming,0,insert,False,False,1128953,0,1083864,0,0,0,1083864,45089,10129270
Z0860,no trimming,0,insert,False,False,287088,0,274305,0,0,0,274305,12783,3487555
Z0861,no trimming,0,insert,False,False,7725,0,4959,0,0,0,4959,2766,813870
Z0862,no trimming,0,insert,False,False,9065,0,2526,0,0,0,2526,6539,1912386
Z0863,no trimming,0,insert,False,False,4366,0,2790,0,0,0,2790,1576,452345
Z0864,no trimming,0,insert,False,False,3186,0,1400,0,0,0,1400,1786,521635
Z0865,no trimming,0,insert,False,False,24279,0,10333,0,0,0,10333,13946,4232695
Z0866,no trimming,0,insert,False,False,3386,0,1399,0,0,0,1399,1987,579511
Z0867,no trimming,0,insert,False,False,3815,0,2726,0,0,0,2726,1089,333300
Z0868,no trimming,0,insert,False,False,84725,0,73337,0,0,0,73337,11388,3405854
Z0869,no trimming,0,insert,False,False,9350,0,3472,0,0,0,3472,5878,1737531
Z0870,no trimming,0,insert,False,False,91986,0,79108,0,0,0,79108,12878,2906957
Z0871,no trimming,0,insert,False,False,11307,0,6383,0,0,0,6383,4924,1407631
Z0872,no trimming,0,insert,False,False,12560,0,9338,0,0,0,9338,3222,870755
Z0873,no trimming,0,insert,False,False,4441,0,2391,0,0,0,2391,2050,588808
Z0874,no trimming,0,insert,False,False,7523,0,1371,0,0,0,1371,6152,1813533
Z0875,no trimming,0,insert,False,False,513326,0,503824,0,0,0,503824,9502,2665251
Z0876,no trimming,0,insert,False,False,55379,0,54525,0,0,0,54525,854,235650
Z0877,no trimming,0,insert,False,False,5165,0,2040,0,0,0,2040,3125,934324
Z0878,no trimming,0,insert,False,False,7417,0,2679,0,0,0,2679,4738,1443038
Z0879,no trimming,0,insert,False,False,25656,0,5790,0,0,0,5790,19866,6033454
Z0880,no trimming,0,insert,False,False,13433,0,10012,0,0,0,10012,3421,996590
Z0881,no trimming,0,insert,False,False,23413,0,22659,0,0,0,22659,754,225324
Z0882,no trimming,0,insert,False,False,38052,0,8868,0,0,0,8868,29184,6322021
Z0883,no trimming,0,insert,False,False,14204,0,7446,0,0,0,7446,6758,2022569
Z0884,no trimming,0,insert,False,False,5332,0,1548,0,0,0,1548,3784,1070455
Z0885,no trimming,0,insert,False,False,15487,0,8877,0,0,0,8877,6610,1991194
Z0886,no trimming,0,insert,False,False,26254,0,15627,0,0,0,15627,10627,2244737
Z0887,no trimming,0,insert,False,False,27643,0,18841,0,0,0,18841,8802,2647574
Z0888,no trimming,0,insert,False,False,9812,0,2901,0,0,0,2901,6911,1985868
Z0889,no trimming,0,insert,False,False,49299,0,40117,0,0,0,40117,9182,2598457
Z0890,no trimming,0,insert,False,False,8687,0,7897,0,0,0,7897,790,231139
Z0891,no trimming,0,insert,False,False,5718,0,1171,0,0,0,1171,4547,1395356
Z0892,no trimming,0,insert,False,False,13775,0,5360,0,0,0,5360,8415,2384997
Z0893,no trimming,0,insert,False,False,6284,0,3742,0,0,0,3742,2542,733827
Z0894,no trimming,0,insert,False,False,12136,0,2717,0,0,0,2717,9419,2693811
Z0895,no trimming,0,insert,False,False,31260,0,8481,0,0,0,8481,22779,6335870
Z0896,no trimming,0,insert,False,False,4266,0,1022,0,0,0,1022,3244,932031
Z0897,no trimming,0,insert,False,False,4415,0,1477,0,0,0,1477,2938,845170
Z0898,no trimming,0,insert,False,False,24609,0,9192,0,0,0,9192,15417,4661020
Z0899,no trimming,0,insert,False,False,16780,0,6963,0,0,0,6963,9817,2907639
Z0900,no trimming,0,insert,False,False,9825,0,2447,0,0,0,2447,7378,2122946
Z0901,no trimming,0,insert,False,False,540934,0,535190,0,0,0,535190,5744,1648852
Z0902,no trimming,0,insert,False,False,12999,0,7363,0,0,0,7363,5636,1695630
Z0903,no trimming,0,insert,False,False,42420,0,15878,0,0,0,15878,26542,7963678
Z0904,no trimming,0,insert,False,False,4435,0,2171,0,0,0,2171,2264,656001
Z0905,no trimming,0,insert,False,False,23629,0,4135,0,0,0,4135,19494,5810460
Z0906,no trimming,0,insert,False,False,31652,0,30200,0,0,0,30200,1452,423359
Z0907,no trimming,0,insert,False,False,2246123,0,2165400,0,0,0,2165400,80723,20262240
Z0908,no trimming,0,insert,False,False,2769,0,1107,0,0,0,1107,1662,481850
Z0909,no trimming,0,insert,False,False,24924,0,22387,0,0,0,22387,2537,744950
Z0910,no trimming,0,insert,False,False,16153,0,7811,0,0,0,7811,8342,2518268
Z0911,no trimming,0,insert,False,False,5496,0,3165,0,0,0,3165,2331,679473
Z0912,no trimming,0,insert,False,False,97342,0,92291,0,0,0,92291,5051,1467335
Z0913,no trimming,0,insert,False,False,6064,0,2229,0,0,0,2229,3835,1139967
Z0914,no trimming,0,insert,False,False,3985,0,1343,0,0,0,1343,2642,761272
Z0915,no trimming,0,insert,False,False,4285,0,2552,0,0,0,2552,1733,498073
Z0916,no trimming,0,insert,False,False,11856,0,3151,0,0,0,3151,8705,2629368
Z0917,no trimming,0,insert,False,False,18588,0,9063,0,0,0,9063,9525,2771946
Z0918,no trimming,0,insert,False,False,7192,0,1999,0,0,0,1999,5193,1536322
Z0919,no trimming,0,insert,False,False,31592,0,17547,0,0,0,17547,14045,3647576
Z0920,no trimming,0,insert,False,False,21551,0,6497,0,0,0,6497,15053,4217513
Z0921,no trimming,0,insert,False,False,30050,0,26182,0,0,0,26182,3868,1113878
Z0922,no trimming,0,insert,False,False,162970,0,161704,0,0,0,161704,1266,356059
Z0923,no trimming,0,insert,False,False,333292,0,287231,0,0,0,287231,46061,13007963
Z0924,no trimming,0,insert,False,False,6105,0,1017,0,0,0,1017,5088,1456251
Z0925,no trimming,0,insert,False,False,19476,0,9630,0,0,0,9630,9846,2969330
Z0926,no trimming,0,insert,False,False,35840,0,6647,0,0,0,6647,29193,8926604
Z0927,no trimming,0,insert,False,False,217999,0,203133,0,0,0,203133,14865,3811356
Z0928,no trimming,0,insert,False,False,24035,0,22325,0,0,0,22325,1710,501565
Z0929,no trimming,0,insert,False,False,1316849,0,1274457,0,0,0,1274457,42392,9216975
Z0930,no trimming,0,insert,False,False,5445,0,2301,0,0,0,2301,3144,920988
Z0931,no trimming,0,insert,False,False,8492,0,3188,0,0,0,3188,5304,1591636
Z0932,no trimming,0,insert,False,False,28339,0,7906,0,0,0,7906,20433,6151941
Z0933,no trimming,0,insert,False,False,211269,0,194677,0,0,0,194677,16590,4365664
Z0934,no trimming,0,insert,False,False,37698,0,31684,0,0,0,31684,6014,1834829
Z0935,no trimming,0,insert,False,False,3765,0,2605,0,0,0,2605,1160,348566
Z0936,no trimming,0,insert,False,False,6286,0,5240,0,0,0,5240,1046,314820
Z0937,no trimming,0,insert,False,False,206343,0,196163,0,0,0,196163,10180,2929039
Z0938,no trimming,0,insert,False,False,8469,0,2105,0,0,0,2105,6364,1865767
Z0939,no trimming,0,insert,False,False,18969,0,8795,0,0,0,8795,10174,3015946
Z0940,no trimming,0,insert,False,False,11654,0,9869,0,0,0,9869,1785,521736
Z0941,no trimming,0,insert,False,False,60611,0,55715,0,0,0,55715,4896,1291468
Z0942,no trimming,0,insert,False,False,10719,0,3556,0,0,0,3556,7163,2148898
Z0943,no trimming,0,insert,False,False,17534,0,16674,0,0,0,16674,860,259379
Z0944,no trimming,0,insert,False,False,131642,0,110051,0,0,0,110051,21591,6507722
Z0945,no trimming,0,insert,False,False,7397,0,2741,0,0,0,2741,4656,1396608
Z0946,no trimming,0,insert,False,False,713277,0,699615,0,0,0,699615,13662,3408776
Z0947,no trimming,0,insert,False,False,1814,0,999,0,0,0,999,815,246343
Z0948,no trimming,0,insert,False,False,5967,0,2196,0,0,0,2196,3771,1147888
Z0949,no trimming,0,insert,False,False,11611,0,3293,0,0,0,3293,8318,2388334
Z0950,no trimming,0,insert,False,False,29954,0,19464,0,0,0,19464,10490,3216822
Z0951,no trimming,0,insert,False,False,35836,0,29082,0,0,0,29082,6754,2032252
Z0952,no trimming,0,insert,False,False,12695,0,5956,0,0,0,5956,6739,1995414
Z0953,no trimming,0,insert,False,False,34861,0,26736,0,0,0,26736,8125,2444216
Z0954,no trimming,0,insert,False,False,10608,0,9306,0,0,0,9306,1302,391720
Z0955,no trimming,0,insert,False,False,25471,0,23534,0,0,0,23534,1937,591768
Z0956,no trimming,0,insert,False,False,20896,0,10998,0,0,0,10998,9898,2854972
Z0957,no trimming,0,insert,False,False,34951,0,27825,0,0,0,27825,7126,2112353
Z0958,no trimming,0,insert,False,False,3322,0,1594,0,0,0,1594,1728,500909
Z0959,no trimming,0,insert,False,False,10375,0,3634,0,0,0,3634,6741,2035591
Z0960,no trimming,0,insert,False,False,838344,0,800561,0,0,0,800561,37783,8114061
Z0961,no trimming,0,insert,False,False,7459,0,3130,0,0,0,3130,4329,1241709
Z0962,no trimming,0,insert,False,False,37286,0,27664,0,0,0,27664,9622,2925142
Z0963,no trimming,0,insert,False,False,82237,0,62694,0,0,0,62694,19543,5683360
Z0964,no trimming,0,insert,False,False,8445,0,6877,0,0,0,6877,1568,428747
Z0965,no trimming,0,insert,False,False,6835,0,1938,0,0,0,1938,4897,1476400
Z0966,no trimming,0,insert,False,False,34925,0,20121,0,0,0,20121,14804,4395194
Z0967,no trimming,0,insert,False,False,35993,0,10150,0,0,0,10150,25843,7858989
Z0968,no trimming,0,insert,False,False,8120,0,6339,0,0,0,6339,1781,537619
Z0969,no trimming,0,insert,False,False,237474,0,230721,0,0,0,230721,6753,1986726
Z0970,no trimming,0,insert,False,False,61095,0,52069,0,0,0,52069,9026,2608768
Z0971,no trimming,0,insert,False,False,19703,0,3446,0,0,0,3446,16257,4641162
Z0972,no trimming,0,insert,False,False,6863,0,1918,0,0,0,1918,4945,1448113
Z0973,no trimming,0,insert,False,False,21692,0,18008,0,0,0,18008,3684,1106749
Z0974,no trimming,0,insert,False,False,4004,0,1344,0,0,0,1344,2660,770696
Z0975,no trimming,0,insert,False,False,16007,0,8350,0,0,0,8350,7657,2308823
Z0976,no trimming,0,insert,False,False,127365,0,117232,0,0,0,117232,10133,3033707
Z0977,no trimming,0,insert,False,False,26448,0,7822,0,0,0,7822,18626,5435471
Z0978,no trimming,0,insert,False,False,102827,0,90793,0,0,0,90793,12034,3431740
Z0979,no trimming,0,insert,False,False,1281,0,579,0,0,0,579,702,197331
Z0980,no trimming,0,insert,False,False,12582,0,4067,0,0,0,4067,8515,2524036
Z0981,no trimming,0,insert,False,False,22998,0,17704,0,0,0,17704,5294,1581276
Z0982,no trimming,0,insert,False,False,15880,0,8368,0,0,0,8368,7512,2244388
Z0983,no trimming,0,insert,False,False,15529,0,3545,0,0,0,3545,11984,3436055
Z0984,no trimming,0,insert,False,False,19107,0,9015,0,0,0,9015,10092,3022662
Z0985,no trimming,0,insert,False,False,11480,0,2823,0,0,0,2823,8657,2478834
Z0986,no trimming,0,insert,False,False,12078,0,9951,0,0,0,9951,2127,628899
Z0987,no trimming,0,insert,False,False,2592,0,888,0,0,0,888,1704,504320
Z0988,no trimming,0,insert,False,False,9270,0,2852,0,0,0,2852,6418,1887465
Z0989,no trimming,0,insert,False,False,35888,0,8222,0,0,0,8222,27666,8396876
Z0990,no trimming,0,insert,False,False,509559,0,501864,0,0,0,501864,7695,2130840
Z0991,no trimming,0,insert,False,False,3471,0,1953,0,0,0,1953,1518,448844
Z0992,no trimming,0,insert,False,False,11822,0,9796,0,0,0,9796,2026,605982
Z0993,no trimming,0,insert,False,False,3488,0,1222,0,0,0,1222,2266,640567
Z0994,no trimming,0,insert,False,False,397271,0,356692,0,0,0,356692,40579,9190569
Z0995,no trimming,0,insert,False,False,9561,0,4674,0,0,0,4674,4887,1411147
Z0996,no trimming,0,insert,False,False,76158,0,58760,0,0,0,58760,17398,5244865
Z0997,no trimming,0,insert,False,False,8722,0,3065,0,0,0,3065,5657,1676342
Z0998,no trimming,0,insert,False,False,17296,0,15674,0,0,0,15674,1622,480213
Z0999,no trimming,0,insert,False,False,4931,0,3222,0,0,0,3222,1709,495572
Z1000,no trimming,0,insert,False,False,57776,0,55519,0,0,0,55519,2257,638525
Z1001,no trimming,0,insert,False,False,327618,0,239717,0,0,0,239717,87901,24362475
Z1002,no trimming,0,insert,False,False,6311,0,4346,0,0,0,4346,1965,602383
Z1003,no trimming,0,insert,False,False,6745,0,1867,0,0,0,1867,4878,1389227
Z1004,no trimming,0,insert,False,False,3879,0,866,0,0,0,866,3013,862469
Z1005,no trimming,0,insert,False,False,10026,0,4071,0,0,0,4071,5955,1740428
Z1006,no trimming,0,insert,False,False,7003,0,2376,0,0,0,2376,4627,1390535
Z1007,no trimming,0,insert,False,False,15348,0,8655,0,0,0,8655,6693,2007142
Z1008,no trimming,0,insert,False,False,24174,0,21753,0,0,0,21753,2421,737277
Z1009,no trimming,0,insert,False,False,5580,0,2515,0,0,0,2515,3065,899829
Z1010,no trimming,0,insert,False,False,23029,0,4444,0,0,0,4444,18585,5554149
Z1011,no trimming,0,insert,False,False,9026,0,2062,0,0,0,2062,6964,2034939
Z1012,no trimming,0,insert,False,False,8348,0,2227,0,0,0,2227,6121,1836603
Z1013,no trimming,0,insert,False,False,9678,0,2901,0,0,0,2901,6777,2077351
Z1014,no trimming,0,insert,False,False,31872,0,19683,0,0,0,19683,12189,3655824
Z1015,no trimming,0,insert,False,False,22866,0,16264,0,0,0,16264,6602,1982435
Z1016,no trimming,0,insert,False,False,182855,0,116440,0,0,0,116440,66415,17822500
Z1017,no trimming,0,insert,False,False,8355,0,3234,0,0,0,3234,5121,1554030
Z1018,no trimming,0,insert,False,False,11147,0,3066,0,0,0,3066,8081,2450190
Z1019,no trimming,0,insert,False,False,5595,0,3699,0,0,0,3699,1896,555338
Z1020,no trimming,0,insert,False,False,8533,0,2288,0,0,0,2288,6245,1869069
Z1021,no trimming,0,insert,False,False,9536,0,5337,0,0,0,5337,4199,1241739
Z1022,no trimming,0,insert,False,False,8286,0,5211,0,0,0,5211,3075,909198
Z1023,no trimming,0,insert,False,False,50880,0,8591,0,0,0,8591,42289,11885576
Z1024,no trimming,0,insert,False,False,19312,0,13725,0,0,0,13725,5587,1678061
Z1025,no trimming,0,insert,False,False,12523,0,4373,0,0,0,4373,8150,2434471
Z1026,no trimming,0,insert,False,False,8081,0,2168,0,0,0,2168,5913,1796906
Z1027,no trimming,0,insert,False,False,8185,0,2272,0,0,0,2272,5913,1801235
Z1028,no trimming,0,insert,False,False,15704,0,10765,0,0,0,10765,4939,1485251
Z1029,no trimming,0,insert,False,False,65257,0,54699,0,0,0,54699,10558,3186624
Z1030,no trimming,0,insert,False,False,24422,0,15442,0,0,0,15442,8980,2705975
Z1031,no trimming,0,insert,False,False,6431,0,1094,0,0,0,1094,5337,1579252
Z1032,no trimming,0,insert,False,False,9416,0,4235,0,0,0,4235,5181,1577362
Z1033,no trimming,0,insert,False,False,31554,0,23240,0,0,0,23240,8314,2457633
Z1034,no trimming,0,insert,False,False,66552,0,64839,0,0,0,64839,1713,466500
Z1035,no trimming,0,insert,False,False,26080,0,24244,0,0,0,24244,1836,385771
Z1036,no trimming,0,insert,False,False,103686,0,95478,0,0,0,95478,8208,2466270
Z1037,no trimming,0,insert,False,False,24125,0,20128,0,0,0,20128,3997,1158085
Z1038,no trimming,0,insert,False,False,10023,0,2047,0,0,0,2047,7976,2408377
Z1039,no trimming,0,insert,False,False,8128,0,2498,0,0,0,2498,5630,1696351
Z1040,no trimming,0,insert,False,False,14558,0,9391,0,0,0,9391,5167,1277476
Z1041,no trimming,0,insert,False,False,10855,0,3426,0,0,0,3426,7429,2118812
Z1042,no trimming,0,insert,False,False,7864,0,4217,0,0,0,4217,3647,1112814
Z1043,no trimming,0,insert,False,False,3947,0,2477,0,0,0,2477,1470,430827
Z1044,no trimming,0,insert,False,False,6944,0,4651,0,0,0,4651,2293,663739
Z1045,no trimming,0,insert,False,False,3178224,0,3039318,0,0,0,3039318,138291,33392629
Z1046,no trimming,0,insert,False,False,9041,0,2881,0,0,0,2881,6160,1861315
Z1047,no trimming,0,insert,False,False,3107,0,996,0,0,0,996,2111,611726
Z1048,no trimming,0,insert,False,False,166236,0,139496,0,0,0,139496,26736,8040841
Z1049,no trimming,0,insert,False,False,108012,0,99735,0,0,0,99735,8277,2481169
Z1050,no trimming,0,insert,False,False,9685,0,2072,0,0,0,2072,7613,2207936
Z1051,no trimming,0,insert,False,False,9050,0,2399,0,0,0,2399,6651,1966894
Z1052,no trimming,0,insert,False,False,6803,0,2451,0,0,0,2451,4352,1303709
Z1053,no trimming,0,insert,False,False,74935,0,66287,0,0,0,66287,8648,2223374
Z1054,no trimming,0,insert,False,False,29937,0,28356,0,0,0,28356,1581,449520
Z1055,no trimming,0,insert,False,False,78033,0,66418,0,0,0,66418,11615,3499646
Z1056,no trimming,0,insert,False,False,75418,0,73136,0,0,0,73136,2282,649282
Z1057,no trimming,0,insert,False,False,76400,0,65712,0,0,0,65712,10688,3172774
Z1058,no trimming,0,insert,False,False,10311,0,2639,0,0,0,2639,7672,2328578
Z1059,no trimming,0,insert,False,False,14992,0,5280,0,0,0,5280,9712,2967599
Z1060,no trimming,0,insert,False,False,1287244,0,1171191,0,0,0,1171191,116053,29421070
Z1061,no trimming,0,insert,False,False,10143,0,8148,0,0,0,8148,1995,589885
Z1062,no trimming,0,insert,False,False,21183,0,12203,0,0,0,12203,8980,2701146
Z1063,no trimming,0,insert,False,False,9204,0,2466,0,0,0,2466,6738,2034551
Z1064,no trimming,0,insert,False,False,80970,0,68709,0,0,0,68709,12261,3648516
Z1065,no trimming,0,insert,False,False,745009,0,736692,0,0,0,736692,8317,2425674
Z1066,no trimming,0,insert,False,False,3570,0,1627,0,0,0,1627,1943,562018
Z1067,no trimming,0,insert,False,False,589734,0,548481,0,0,0,548481,41253,9522519
Z1068,no trimming,0,insert,False,False,13927,0,11305,0,0,0,11305,2622,769433
Z1069,no trimming,0,insert,False,False,4930,0,2605,0,0,0,2605,2325,683393
Z1070,no trimming,0,insert,False,False,2054372,0,503614,0,0,0,503614,1550757,431145135
Z1071,no trimming,0,insert,False,False,8505,0,2295,0,0,0,2295,6210,1794517
Z1072,no trimming,0,insert,False,False,225080,0,188942,0,0,0,188942,36138,7693612
Z1073,no trimming,0,insert,False,False,12257,0,5106,0,0,0,5106,7151,2171031
Z1074,no trimming,0,insert,False,False,1078,0,562,0,0,0,562,516,147455
Z1075,no trimming,0,insert,False,False,66609,0,60332,0,0,0,60332,6277,1778891
Z1076,no trimming,0,insert,False,False,11724,0,3685,0,0,0,3685,8039,2299935
Z1077,no trimming,0,insert,False,False,10367,0,2913,0,0,0,2913,7454,2266612
Z1078,no trimming,0,insert,False,False,10458,0,7236,0,0,0,7236,3222,969770
Z1079,no trimming,0,insert,False,False,15159,0,11811,0,0,0,11811,3348,969017
Z1080,no trimming,0,insert,False,False,8882,0,6022,0,0,0,6022,2860,820557
Z1081,no trimming,0,insert,False,False,13293,0,11347,0,0,0,11347,1946,562518
Z1082,no trimming,0,insert,False,False,11377,0,4693,0,0,0,4693,6684,2005436
Z1083,no trimming,0,insert,False,False,216811,0,209271,0,0,0,209271,7540,2217977
Z1084,no trimming,0,insert,False,False,22782,0,20914,0,0,0,20914,1868,489827
Z1085,no trimming,0,insert,False,False,8896,0,7395,0,0,0,7395,1501,469118
Z1086,no trimming,0,insert,False,False,4814,0,2177,0,0,0,2177,2637,786153
Z1087,no trimming,0,insert,False,False,2449,0,1075,0,0,0,1075,1374,410381
Z1088,no trimming,0,insert,False,False,4769,0,3746,0,0,0,3746,1023,297692
Z1089,no trimming,0,insert,False,False,5488,0,3839,0,0,0,3839,1649,496740
Z1090,no trimming,0,insert,False,False,5318183,0,5288097,0,0,0,5288097,30086,6823962
Z1091,no trimming,0,insert,False,False,2997,0,1440,0,0,0,1440,1557,444939
Z1092,no trimming,0,insert,False,False,14091,0,5319,0,0,0,5319,8772,2674170
Z1093,no trimming,0,insert,False,False,43607,0,9749,0,0,0,9749,33858,10205122
Z1094,no trimming,0,insert,False,False,7527,0,4239,0,0,0,4239,3288,959088
Z1095,no trimming,0,insert,False,False,8248,0,1493,0,0,0,1493,6755,1923001
Z1096,no trimming,0,insert,False,False,13509,0,5256,0,0,0,5256,8253,2472530
Z1097,no trimming,0,insert,False,False,9826,0,8002,0,0,0,8002,1824,531538
Z1098,no trimming,0,insert,False,False,21648,0,5366,0,0,0,5366,16282,4909027
Z1099,no trimming,0,insert,False,False,38776,0,19791,0,0,0,19791,18985,5683794
Z1100,no trimming,0,insert,False,False,15135,0,3974,0,0,0,3974,11161,3386847
Z1101,no trimming,0,insert,False,False,8050,0,2538,0,0,0,2538,5512,1689353
Z1102,no trimming,0,insert,False,False,19205,0,12436,0,0,0,12436,6769,1976413
Z1103,no trimming,0,insert,False,False,6364,0,4894,0,0,0,4894,1470,445601
Z1104,no trimming,0,insert,False,False,229001,0,221512,0,0,0,221512,7489,2203115
Z1105,no trimming,0,insert,False,False,44143,0,42830,0,0,0,42830,1313,377916
Z1106,no trimming,0,insert,False,False,35403,0,17955,0,0,0,17955,17447,5348130
Z1107,no trimming,0,insert,False,False,5985,0,3447,0,0,0,3447,2538,733747
Z1108,no trimming,0,insert,False,False,139582,0,119690,0,0,0,119690,19892,5413227
Z1109,no trimming,0,insert,False,False,9902,0,7309,0,0,0,7309,2593,781183
Z1110,no trimming,0,insert,False,False,3428,0,1475,0,0,0,1475,1953,562433
Z1111,no trimming,0,insert,False,False,19144,0,16153,0,0,0,16153,2991,888932
Z1112,no trimming,0,insert,False,False,45273,0,19928,0,0,0,19928,25345,7669024
Z1113,no trimming,0,insert,False,False,8796,0,4343,0,0,0,4343,4453,1293511
Z1114,no trimming,0,insert,False,False,3548,0,923,0,0,0,923,2625,764560
Z1115,no trimming,0,insert,False,False,7161,0,2758,0,0,0,2758,4403,1336596
Z1116,no trimming,0,insert,False,False,13010,0,4028,0,0,0,4028,8982,2719201
Z1117,no trimming,0,insert,False,False,33160,0,19621,0,0,0,19621,13539,4076082
Z1118,no trimming,0,insert,False,False,308094,0,304769,0,0,0,304769,3325,939673
Z1119,no trimming,0,insert,False,False,106370,0,104470,0,0,0,104470,1900,547107
Z1120,no trimming,0,insert,False,False,42343,0,11943,0,0,0,11943,30400,9177085
Z1121,no trimming,0,insert,False,False,35236,0,12197,0,0,0,12197,23039,6963661
Z1122,no trimming,0,insert,False,False,6512,0,4830,0,0,0,4830,1682,510205
Z1123,no trimming,0,insert,False,False,53290,0,41373,0,0,0,41373,11917,3212318
Z1124,no trimming,0,insert,False,False,278402,0,267882,0,0,0,267882,10520,2341344
Z1125,no trimming,0,insert,False,False,10159,0,8435,0,0,0,8435,1724,493773
Z1126,no trimming,0,insert,False,False,18239,0,14539,0,0,0,14539,3700,1084217
Z1127,no trimming,0,insert,False,False,23727,0,21152,0,0,0,21152,2575,735934
Z1128,no trimming,0,insert,False,False,22734,0,8499,0,0,0,8499,14235,4281213
Z1129,no trimming,0,insert,False,False,17038,0,11701,0,0,0,11701,5337,1605377
Z1130,no trimming,0,insert,False,False,14580,0,8025,0,0,0,8025,6555,1990434
Z1131,no trimming,0,insert,False,False,74008,0,66063,0,0,0,66063,7945,2391105
Z1132,no trimming,0,insert,False,False,45560,0,36174,0,0,0,36174,9386,2800768
Z1133,no trimming,0,insert,False,False,1164,0,622,0,0,0,622,542,157336
Z1134,no trimming,0,insert,False,False,72613,0,46523,0,0,0,46523,26090,7866883
Z1135,no trimming,0,insert,False,False,16439,0,14716,0,0,0,14716,1723,499706
Z1136,no trimming,0,insert,False,False,2980,0,1083,0,0,0,1083,1897,552369
Z1137,no trimming,0,insert,False,False,6376,0,2463,0,0,0,2463,3913,1115347
Z1138,no trimming,0,insert,False,False,16231,0,5793,0,0,0,5793,10438,3130029
Z1139,no trimming,0,insert,False,False,22134,0,17679,0,0,0,17679,4455,1327714
Z1140,no trimming,0,insert,False,False,9908,0,2036,0,0,0,2036,7872,2389271
Z1141,no trimming,0,insert,False,False,50670,0,49017,0,0,0,49017,1653,474866
Z1142,no trimming,0,insert,False,False,26933,0,5883,0,0,0,5883,21050,6323260
Z1143,no trimming,0,insert,False,False,55226,0,48275,0,0,0,48275,6951,2076749
Z1144,no trimming,0,insert,False,False,148415,0,96448,0,0,0,96448,51967,13669901
Z1145,no trimming,0,insert,False,False,46927,0,40592,0,0,0,40592,6335,1897693
Z1146,no trimming,0,insert,False,False,46701,0,39999,0,0,0,39999,6702,1995878
Z1147,no trimming,0,insert,False,False,11408,0,3554,0,0,0,3554,7854,2358715
Z1148,no trimming,0,insert,False,False,5195,0,1315,0,0,0,1315,3880,1110696
Z1149,no trimming,0,insert,False,False,112787,0,105270,0,0,0,105270,7517,2097409
Z1150,no trimming,0,insert,False,False,111089,0,70201,0,0,0,70201,40888,10175158
Z1151,no trimming,0,insert,False,False,89841,0,84913,0,0,0,84913,4928,1258620
Z1152,no trimming,0,insert,False,False,2766,0,2390,0,0,0,2390,376,108497
Z1153,no trimming,0,insert,False,False,4528,0,1750,0,0,0,1750,2778,803587
Z1154,no trimming,0,insert,False,False,10243,0,2738,0,0,0,2738,7505,2276791
Z1155,no trimming,0,insert,False,False,30134,0,8297,0,0,0,8297,21837,6651265
Z1156,no trimming,0,insert,False,False,15547,0,4161,0,0,0,4161,11386,3363916
Z1157,no trimming,0,insert,False,False,3218,0,2198,0,0,0,2198,1020,292243
Z1158,no trimming,0,insert,False,False,88040,0,40953,0,0,0,40953,47087,14048560
Z1159,no trimming,0,insert,False,False,14711,0,5781,0,0,0,5781,8930,2591824
Z1160,no trimming,0,insert,False,False,22573,0,5646,0,0,0,5646,16927,5138027
Z1161,no trimming,0,insert,False,False,4755,0,1663,0,0,0,1663,3092,895965
Z1162,no trimming,0,insert,False,False,33083,0,27443,0,0,0,27443,5640,1687464
Z1163,no trimming,0,insert,False,False,14961,0,6880,0,0,0,6880,8081,2449344
Z1164,no trimming,0,insert,False,False,2968,0,1603,0,0,0,1603,1365,414314
Z1165,no trimming,0,insert,False,False,19848,0,9941,0,0,0,9941,9907,2983543
Z1166,no trimming,0,insert,False,False,13182,0,5572,0,0,0,5572,7610,2310472
Z1167,no trimming,0,insert,False,False,61878,0,58354,0,0,0,58354,3524,971558
Z1168,no trimming,0,insert,False,False,2348,0,730,0,0,0,730,1618,464715
Z1169,no trimming,0,insert,False,False,361296,0,225519,0,0,0,225519,135773,41495300
